Project,Package,Class,Method,Smell,Description,Method start line no,File
commons-lang,org.apache.commons.lang3.text.translate,EntityArrays,invert,Magic Number,The method contains a magic number: 2,415,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/text/translate/EntityArrays.java
commons-lang,org.apache.commons.lang3.text.translate,OctalUnescaper,translate,Complex Conditional,The conditional expression input.charAt(index) == '\\' && remaining > 0 && CharUtils.isOctal(input.charAt(index + 1)) is complex.,57,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/text/translate/OctalUnescaper.java
commons-lang,org.apache.commons.lang3.text.translate,OctalUnescaper,translate,Complex Conditional,The conditional expression remaining > 2 && isZeroToThree(input.charAt(next)) && CharUtils.isOctal(input.charAt(next3)) is complex.,57,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/text/translate/OctalUnescaper.java
commons-lang,org.apache.commons.lang3.text.translate,OctalUnescaper,translate,Magic Number,The method contains a magic number: 2,57,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/text/translate/OctalUnescaper.java
commons-lang,org.apache.commons.lang3.text.translate,OctalUnescaper,translate,Magic Number,The method contains a magic number: 3,57,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/text/translate/OctalUnescaper.java
commons-lang,org.apache.commons.lang3.text.translate,OctalUnescaper,translate,Magic Number,The method contains a magic number: 2,57,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/text/translate/OctalUnescaper.java
commons-lang,org.apache.commons.lang3.text.translate,OctalUnescaper,translate,Magic Number,The method contains a magic number: 8,57,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/text/translate/OctalUnescaper.java
commons-lang,org.apache.commons.lang3.text.translate,NumericEntityUnescaper,translate,Complex Conditional,The conditional expression input.charAt(index) == '&' && index < seqEnd - 2 && input.charAt(index + 1) == '#' is complex.,103,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java
commons-lang,org.apache.commons.lang3.text.translate,NumericEntityUnescaper,translate,Complex Method,Cyclomatic complexity of the method is 11,103,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java
commons-lang,org.apache.commons.lang3.text.translate,NumericEntityUnescaper,translate,Magic Number,The method contains a magic number: 2,103,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java
commons-lang,org.apache.commons.lang3.text.translate,NumericEntityUnescaper,translate,Magic Number,The method contains a magic number: 2,103,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java
commons-lang,org.apache.commons.lang3.text.translate,NumericEntityUnescaper,translate,Magic Number,The method contains a magic number: 16,103,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java
commons-lang,org.apache.commons.lang3.text.translate,NumericEntityUnescaper,translate,Magic Number,The method contains a magic number: 10,103,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java
commons-lang,org.apache.commons.lang3.text.translate,NumericEntityUnescaper,translate,Magic Number,The method contains a magic number: 0xFFFF,103,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java
commons-lang,org.apache.commons.lang3.text.translate,NumericEntityUnescaper,translate,Magic Number,The method contains a magic number: 2,103,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java
commons-lang,org.apache.commons.lang3.text.translate,UnicodeUnescaper,translate,Complex Conditional,The conditional expression input.charAt(index) == '\\' && index + 1 < input.length() && input.charAt(index + 1) == 'u' is complex.,41,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/text/translate/UnicodeUnescaper.java
commons-lang,org.apache.commons.lang3.text.translate,UnicodeUnescaper,translate,Long Statement,The length of the statement "throw new IllegalArgumentException("Less than 4 hex digits in unicode value: '" + input.subSequence(index`input.length()) + "' due to end of CharSequence");" is 156.,41,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/text/translate/UnicodeUnescaper.java
commons-lang,org.apache.commons.lang3.text.translate,UnicodeUnescaper,translate,Magic Number,The method contains a magic number: 2,41,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/text/translate/UnicodeUnescaper.java
commons-lang,org.apache.commons.lang3.text.translate,UnicodeUnescaper,translate,Magic Number,The method contains a magic number: 4,41,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/text/translate/UnicodeUnescaper.java
commons-lang,org.apache.commons.lang3.text.translate,UnicodeUnescaper,translate,Magic Number,The method contains a magic number: 4,41,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/text/translate/UnicodeUnescaper.java
commons-lang,org.apache.commons.lang3.text.translate,UnicodeUnescaper,translate,Magic Number,The method contains a magic number: 16,41,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/text/translate/UnicodeUnescaper.java
commons-lang,org.apache.commons.lang3.text.translate,UnicodeUnescaper,translate,Magic Number,The method contains a magic number: 4,41,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/text/translate/UnicodeUnescaper.java
commons-lang,org.apache.commons.lang3.text.translate,NumericEntityEscaper,translate,Magic Number,The method contains a magic number: 10,104,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/text/translate/NumericEntityEscaper.java
commons-lang,org.apache.commons.lang3.time,FastTimeZone,getGmtTimeZone,Magic Number,The method contains a magic number: 2,44,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastTimeZone.java
commons-lang,org.apache.commons.lang3.time,FastTimeZone,getGmtTimeZone,Magic Number,The method contains a magic number: 4,44,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastTimeZone.java
commons-lang,org.apache.commons.lang3.time,DateUtils,getFragment,Complex Method,Cyclomatic complexity of the method is 11,403,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DateUtils.java
commons-lang,org.apache.commons.lang3.time,DateUtils,getFragment,Long Statement,The length of the statement "case Calendar.YEAR:case Calendar.MONTH:case Calendar.DAY_OF_YEAR:case Calendar.DATE:result+=unit.convert(calendar.get(Calendar.HOUR_OF_DAY)`TimeUnit.HOURS);" is 156.,403,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DateUtils.java
commons-lang,org.apache.commons.lang3.time,DateUtils,isSameDay,Long Statement,The length of the statement "return cal1.get(Calendar.ERA) == cal2.get(Calendar.ERA) && cal1.get(Calendar.YEAR) == cal2.get(Calendar.YEAR) && cal1.get(Calendar.DAY_OF_YEAR) == cal2.get(Calendar.DAY_OF_YEAR);" is 178.,852,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DateUtils.java
commons-lang,org.apache.commons.lang3.time,DateUtils,isSameLocalTime,Long Statement,The length of the statement "return cal1.get(Calendar.MILLISECOND) == cal2.get(Calendar.MILLISECOND) && cal1.get(Calendar.SECOND) == cal2.get(Calendar.SECOND) && cal1.get(Calendar.MINUTE) == cal2.get(Calendar.MINUTE) && cal1.get(Calendar.HOUR_OF_DAY) == cal2.get(Calendar.HOUR_OF_DAY) && cal1.get(Calendar.DAY_OF_YEAR) == cal2.get(Calendar.DAY_OF_YEAR) && cal1.get(Calendar.YEAR) == cal2.get(Calendar.YEAR) && cal1.get(Calendar.ERA) == cal2.get(Calendar.ERA) && cal1.getClass() == cal2.getClass();" is 468.,924,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DateUtils.java
commons-lang,org.apache.commons.lang3.time,DateUtils,iterator,Complex Method,Cyclomatic complexity of the method is 18,949,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DateUtils.java
commons-lang,org.apache.commons.lang3.time,DateUtils,iterator,Long Statement,The length of the statement "case RANGE_WEEK_SUNDAY:case RANGE_WEEK_MONDAY:case RANGE_WEEK_RELATIVE:case RANGE_WEEK_CENTER:start=truncate(calendar`Calendar.DATE);" is 133.,949,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DateUtils.java
commons-lang,org.apache.commons.lang3.time,DateUtils,iterator,Magic Number,The method contains a magic number: 3,949,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DateUtils.java
commons-lang,org.apache.commons.lang3.time,DateUtils,iterator,Magic Number,The method contains a magic number: 3,949,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DateUtils.java
commons-lang,org.apache.commons.lang3.time,DateUtils,iterator,Magic Number,The method contains a magic number: 7,949,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DateUtils.java
commons-lang,org.apache.commons.lang3.time,DateUtils,iterator,Magic Number,The method contains a magic number: 7,949,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DateUtils.java
commons-lang,org.apache.commons.lang3.time,DateUtils,iterator,Magic Number,The method contains a magic number: 7,949,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DateUtils.java
commons-lang,org.apache.commons.lang3.time,DateUtils,iterator,Magic Number,The method contains a magic number: 7,949,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DateUtils.java
commons-lang,org.apache.commons.lang3.time,DateUtils,modify,Complex Conditional,The conditional expression !done && (ModifyType.TRUNCATE == modType || seconds < 30) is complex.,1100,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DateUtils.java
commons-lang,org.apache.commons.lang3.time,DateUtils,modify,Complex Conditional,The conditional expression !done && (ModifyType.TRUNCATE == modType || minutes < 30) is complex.,1100,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DateUtils.java
commons-lang,org.apache.commons.lang3.time,DateUtils,modify,Complex Conditional,The conditional expression modType == ModifyType.CEILING && originalMillis != val.getTimeInMillis() || modType == ModifyType.ROUND && roundUp is complex.,1100,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DateUtils.java
commons-lang,org.apache.commons.lang3.time,DateUtils,modify,Complex Method,Cyclomatic complexity of the method is 25,1100,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DateUtils.java
commons-lang,org.apache.commons.lang3.time,DateUtils,modify,Long Statement,The length of the statement "if (modType == ModifyType.CEILING && originalMillis != val.getTimeInMillis() || modType == ModifyType.ROUND && roundUp) {" is 121.,1100,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DateUtils.java
commons-lang,org.apache.commons.lang3.time,DateUtils,modify,Magic Number,The method contains a magic number: 280000000,1100,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DateUtils.java
commons-lang,org.apache.commons.lang3.time,DateUtils,modify,Magic Number,The method contains a magic number: 500,1100,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DateUtils.java
commons-lang,org.apache.commons.lang3.time,DateUtils,modify,Magic Number,The method contains a magic number: 30,1100,/data/henrique/multiagent_refactoring/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DateUtils.java
